ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,UltimateSource,Source,Pages
male1291-5,Male,male1291,Male (Papua New Guinea),mdc,Papunesia,-5.49975,145.757,Nuclear Trans New Guinea,,Ray1919,p.329
male1291-7,Manikam,male1291,Male (Papua New Guinea),mdc,Papunesia,-5.49975,145.757,Nuclear Trans New Guinea,,Ray1919,p.329
mama1276-1,Kada Toraja,mama1276,Mamasa,mqj,Papunesia,-3.0811,119.484,Austronesian,,Stokhof1984Vol7.3,p.67
mama1276-2,Toraja (Mamasa dialect),mama1276,Mamasa,mqj,Papunesia,-3.0811,119.484,Austronesian,,Arnaud1998,pp.863-879 [word list item numbers]
mama1276-3,Toraja Binuwang,mama1276,Mamasa,mqj,Papunesia,-3.0811,119.484,Austronesian,,Stokhof1984Vol7.3,p.83
mama1277-1,Mamaa,mama1277,Mamaa,mhf,Papunesia,-6.35558,146.576,Nuclear Trans New Guinea,,Smith1988,p.87
mamu1254-1,Mamusu-Kakuna (Aona village),mamu1254,Mamusi,kdf,Papunesia,-5.84776,151.033,Austronesian,3 CSQs. Village: Aona (Au'una).,LeanEastNewBritain,p.30
mamu1254-2,Mamusu-Kakuna (Pokopuna village),mamu1254,Mamusi,kdf,Papunesia,-5.84776,151.033,Austronesian,1 CSQ. Village: Pokopuna.,LeanEastNewBritain,pp.29-30
mamu1255-1,Mamuju (Celebes),mamu1255,Mamuju,mqx,Papunesia,-2.50762,119.082,Austronesian,,Stokhof1987Vol11,pp.76-77
mamu1255-2,"Mamuju, Toraja, Galumpang area",mamu1255,Mamuju,mqx,Papunesia,-2.50762,119.082,Austronesian,,Stokhof1984Vol7.3,pp.14-15
mana1295-1,Hansa Vulcan,mana1295,Manam,mva,Papunesia,-4.07921,145.033,Austronesian,,Ray1919,p.328
mana1295-2,Manam,mana1295,Manam,mva,Papunesia,-4.07921,145.033,Austronesian,,Laycock1976,p.416
mana1295-3,Manam,mana1295,Manam,mva,Papunesia,-4.07921,145.033,Austronesian,,Ray1919,p.328
mana1295-4,Manam (from CSQs),mana1295,Manam,mva,Papunesia,-4.07921,145.033,Austronesian,7 CSQs.,LeanMadang,p.4
mana1295-5,Manam (from SIL word list),mana1295,Manam,mva,Papunesia,-4.07921,145.033,Austronesian,SIL Word List (1975).,LeanMadang,p.4
mana1298-1,Kaiserin Augusta River (3),mana1298,Manambu,mle,Papunesia,-4.19082,142.862,Ndu,,Ray1919,p.330
mana1298-2,Manambu,mana1298,Manambu,mle,Papunesia,-4.19082,142.862,Ndu,,Laycock1965,pp.173-174
mana1298-3,Manambu (from CSQs),mana1298,Manambu,mle,Papunesia,-4.19082,142.862,Ndu,"5 CSQs. Villages: Avatip (3), Malu (2).",LeanEastSepik,p.12
mana1298-4,Manambu (Yau'umbak village),mana1298,Manambu,mle,Papunesia,-4.19082,142.862,Ndu,SIL (1976). Village: Yau'umbak,LeanEastSepik,p.12
mand1440-1,Tabar,mand1440,Mandara,tbf,Papunesia,-2.7828,151.956,Austronesian,"1 CSQ, 1 IMP. Village: Tiripats.",Lean1985Vol01,p.34
mand1442-1,"Majene, Mandar",mand1442,Mandar,mdr,Papunesia,-3.34717,119.068,Austronesian,,Stokhof1985Vol7.4,p.196
mand1442-2,Mandar,mand1442,Mandar,mdr,Papunesia,-3.34717,119.068,Austronesian,,Stokhof1985Vol7.4,p.231
mand1442-3,Mandar,mand1442,Mandar,mdr,Papunesia,-3.34717,119.068,Austronesian,,Arnaud1998,pp.863-879 [word list item numbers]
mand1442-4,Toraja Balanipa,mand1442,Mandar,mdr,Papunesia,-3.34717,119.068,Austronesian,,Stokhof1984Vol7.3,p.50
mand1443-1,Mander,mand1443,Mander,mqr,Papunesia,-2.29479,138.751,Tor-Orya,,Smits1994,pp.211-216
mand1444-1,Digul Mandobo,mand1444,Mandobo Atas,aax,Papunesia,-5.69357,140.624,Nuclear Trans New Guinea,,Stokhof1982Vol5.1,p.147
mand1444-2,Mandobo (from Drabbe),mand1444,Mandobo Atas,aax,Papunesia,-5.69357,140.624,Nuclear Trans New Guinea,,Galis1960,p.137
mand1444-3,Wambon,mand1444,Mandobo Atas,aax,Papunesia,-5.69357,140.624,Nuclear Trans New Guinea,,Healey1970,pp.1041-1046
mand1445-1,"Kaeti, Kwem",mand1445,Mandobo Bawah,bwp,Papunesia,-6.37255,140.451,Nuclear Trans New Guinea,,Healey1970,pp.1041-1046
mand1445-2,Mandobo,mand1445,Mandobo Bawah,bwp,Papunesia,-6.37255,140.451,Nuclear Trans New Guinea,,Galis1960,p.148
mand1445-3,Mandobo/Kaisah,mand1445,Mandobo Bawah,bwp,Papunesia,-6.37255,140.451,Nuclear Trans New Guinea,,Lebold2013,p.43
mane1266-1,Manam (Manem),mane1266,Manem,jet,Papunesia,-2.99145,141.02,Border,,Laycock1971D18,p.2502
mane1266-2,Tami-groep Jetí,mane1266,Manem,jet,Papunesia,-2.99145,141.02,Border,,Galis1955,p.164
mane1266-3,Tami-groep Skofro,mane1266,Manem,jet,Papunesia,-2.99145,141.02,Border,,Galis1955,p.163
mang1404-1,Manga,mang1404,Mangga Buang,mmo,Papunesia,-6.99891,146.685,Austronesian,,Smith1988,p.72
mang1404-2,Manga Buang (from CSQs),mang1404,Mangga Buang,mmo,Papunesia,-6.99891,146.685,Austronesian,"4 CSQs. Villages: Manga (2), Kwasang, Bayematu.",LeanMorobe,p.47
mang1404-3,Manga Buang (from IMP/SIL),mang1404,Mangga Buang,mmo,Papunesia,-6.99891,146.685,Austronesian,IMP/SIL Questionnaire (1978).,LeanMorobe,p.47
mani1235-1,Manikion,mani1235,Sougb,mnx,Papunesia,-1.49611,133.95,East Bird's Head,,Ray1912,pp.340-341
mani1235-2,Manikion,mani1235,Sougb,mnx,Papunesia,-1.49611,133.95,East Bird's Head,,Galis1955,p.138
mans1260-1,Mansim,mans1260,Mansim,,Papunesia,-0.915054,134.011116,Hatam-Mansim,,Galis1955,p.139
manu1258-1,Manusela (Kowa) Seram,manu1258,Manusela,wha,Papunesia,-3.1109,129.429,Austronesian,,Stokhof1981Vol3.1,pp.190-191
manu1258-2,Manusela Keram,manu1258,Manusela,wha,Papunesia,-3.1109,129.429,Austronesian,,Stokhof1981Vol3.1,pp.198-199
mapa1244-1,Mebu,mapa1244,Ma (Papua New Guinea),mjn,Papunesia,-5.73869,146.364,Nuclear Trans New Guinea,1 CSQ. Village: Mebu.,LeanMadang,p.80
mape1249-1,Mape,mape1249,Mape,mlh,Papunesia,-6.59318,147.682,Nuclear Trans New Guinea,,Smith1988,p.79
mape1249-2,Mape (Gaunlabu village),mape1249,Mape,mlh,Papunesia,-6.59318,147.682,Nuclear Trans New Guinea,1 CSQ. Village: Gaunlabu.,LeanMorobe,pp.90-91
mape1249-3,Mape (Sokaneng village),mape1249,Mape,mlh,Papunesia,-6.59318,147.682,Nuclear Trans New Guinea,SIL Word List (1975). Village: Sokaneng.,LeanMorobe,p.90
mapi1250-1,Mapia,mapi1250,Mapia,mpy,Papunesia,0.908889,134.304722,Austronesian,,Galis1955,p.138
mapi1250-2,Mapia (Irian Jaya),mapi1250,Mapia,mpy,Papunesia,0.908889,134.304722,Austronesian,,Stokhof1987Vol11,p.259
mapo1242-1,Mapos,mapo1242,Mapos Buang,bzh,Papunesia,-6.86672,146.774,Austronesian,,Smith1988,p.72
mapo1242-2,Mapos Buang (from CSQs),mapo1242,Mapos Buang,bzh,Papunesia,-6.86672,146.774,Austronesian,4 CSQs.,LeanMorobe,p.46
mapo1242-3,Mapos Buang (from IMP/SIL),mapo1242,Mapos Buang,bzh,Papunesia,-6.86672,146.774,Austronesian,IMP/SIL questionnaire (1978).,LeanMorobe,p.45
mara1397-1,Natabui,mara1397,Marau,mvr,Papunesia,-1.66738,135.797,Austronesian,,Galis1960,p.142
mare1261-1,Maremgi,mare1261,Maremgi,mrx,Papunesia,-2.31915,139.673,Tor-Orya,,Galis1955,p.161
mari1428-1,Ham,mari1428,Marik,dad,Papunesia,-5.349,145.59,Austronesian,SIL Word List (1975). Village: Mair.,LeanMadang,p.41
mari1429-1,Mari,mari1429,Mari (Madang Province),hob,Papunesia,-5.97399,145.828,Austronesian,SIL Word List (1968). Village: Sankian.,LeanMadang,p.72
mari1429-2,Mari (Sankian Village),mari1429,Mari (Madang Province),hob,Papunesia,-5.97399,145.828,Austronesian,,AnonymousRamuA,"pp.2, 6"
mari1435-1,Maring,mari1435,Maring,mbw,Papunesia,-5.44015,144.642,Nuclear Trans New Guinea,,Woodward,pp.22-23
mari1435-2,Maring (from IMP/SIL),mari1435,Maring,mbw,Papunesia,-5.44015,144.642,Nuclear Trans New Guinea,IMP/SIL Questionnaire (1978).,LeanWesternHighlands,p.8
mari1435-3,Maring (Kompiai village),mari1435,Maring,mbw,Papunesia,-5.44015,144.642,Nuclear Trans New Guinea,"SIL Word List (1975), Kompiai village.",LeanWesternHighlands,p.8
mari1438-1,Gebi,mari1438,Maria (Papua New Guinea),mds,Papunesia,-9.92982,148.303,Manubaran,,Ray1938EasternPapua,p.183
mari1438-2,Orai iu,mari1438,Maria (Papua New Guinea),mds,Papunesia,-9.92982,148.303,Manubaran,,Ray1938EasternPapua,p.183
masa1307-1,"Masadiit (Balatok), Kilong-olaw (Boliney, Abra)",masa1307,Masadiit Itneg,tis,Papunesia,17.4501,120.829,Austronesian,,Walton2003Balatok,pp.3-7
masa1307-2,"Masadiit, Boliney, Abra",masa1307,Masadiit Itneg,tis,Papunesia,17.4501,120.829,Austronesian,,Walton2003Boliney,pp.3-7
masa1307-3,"Masadiit, Lamao, Bucloc",masa1307,Masadiit Itneg,tis,Papunesia,17.4501,120.829,Austronesian,,Walton2003Lamao,pp.3-7
masa1307-4,"Masadiit, Sallapadan",masa1307,Masadiit Itneg,tis,Papunesia,17.4501,120.829,Austronesian,,Walton2003Sallapadan,pp.3-7
masb1237-1,Bacon (Bicolano),masb1237,Masbate Sorsogon,bks,Papunesia,12.8438,124.002,Austronesian,,Dimaano1970,pp.3-7
masi1265-1,Masimasi,masi1265,Masimasi,ism,Papunesia,-2.00717,139.04,Austronesian,,Ray1912,pp.340-341
masi1266-1,Bonfia Seram,masi1266,Masiwang,bnf,Papunesia,-3.29547,130.601,Austronesian,,Stokhof1982Vol3.3,pp.26-27
masi1268-1,Malgaches (Sakalava dialect),masi1268,Masikoro Malagasy,msh,Africa,-22.5582,43.8156,Austronesian,,Dahl1968,p.14
mass1263-1,Massep (Massep village),mass1263,Massep,mvs,Papunesia,-1.74679,138.294,Massep,,Hurd1979,p.3
matb1237-1,Matbat,matb1237,Matbat,xmt,Papunesia,-1.8801,130.075,Austronesian,,Remijsen2001,"pp.140, 145"
mate1260-1,Matepi,mate1260,Matepi,mqe,Papunesia,-5.13857,145.617,Nuclear Trans New Guinea,"‘Matepi Village, (Guntabak Tribe)’, from the New Guinea Report for 1924-1925 compiled by the district officer at Madang, D. Waugh.",LeanMadang,p.40
mato1252-1,Mato,mato1252,Mato,met,Papunesia,-5.91639,146.859,Austronesian,,Carter2012,p.60
mato1252-2,Nengaya,mato1252,Mato,met,Papunesia,-5.91639,146.859,Austronesian,,Smith1988,p.61
mato1252-3,Nengaya: another informant,mato1252,Mato,met,Papunesia,-5.91639,146.859,Austronesian,,Smith1988,p.61
mato1252-4,Nengaya: Lincoln’s data,mato1252,Mato,met,Papunesia,-5.91639,146.859,Austronesian,,Smith1988,pp.61-62
matu1261-1,Matukar (Melan.),matu1261,Matukar,mjk,Papunesia,-4.9078,145.779,Austronesian,,Kasprus1942,pp.746-747
mauw1238-1,Ulingan (from CSQs),mauw1238,Mauwake,mhl,Papunesia,-4.52416,145.394,Nuclear Trans New Guinea,"2 CSQs. Villages: Susuri, Aminten.",LeanMadang,p.16
mauw1238-2,Ulingan (Moro village),mauw1238,Mauwake,mhl,Papunesia,-4.52416,145.394,Nuclear Trans New Guinea,SIL Word List (1980). Village: Moro.,LeanMadang,p.16
mawe1251-1,Mawes,mawe1251,Mawes,mgk,Papunesia,-2.36944,139.752,Mawes,,Galis1955,p.143
maya1282-1,Butleh (Fiawat),maya1282,Misool-Salawati Ma'ya,slz,Papunesia,-1.22329,130.909,Austronesian,,Remijsen2001,"pp.140, 145"
maya1282-3,Salawati Ma'ya,maya1282,Misool-Salawati Ma'ya,slz,Papunesia,-1.22329,130.909,Austronesian,,Remijsen2001,"pp.140, 145"
maya1282-4,"Salawati, Misól, Waigeo, Batanta",maya1282,Misool-Salawati Ma'ya,slz,Papunesia,-1.22329,130.909,Austronesian,,Galis1955,p.137
mbul1263-1,Iangla-Rook Island,mbul1263,Mbula,mna,Papunesia,-5.66965,148.041,Austronesian,,Chinnery1928,pp.99-100
mbul1263-2,Mangap,mbul1263,Mbula,mna,Papunesia,-5.66965,148.041,Austronesian,1 CSQ. Village: Yangla.,LeanMorobe,p.4
mbul1263-3,Mangap,mbul1263,Mbula,mna,Papunesia,-5.66965,148.041,Austronesian,,Smith1988,pp.60-61
mede1237-1,Medebur,mede1237,Medebur,mjm,Papunesia,-4.49918,145.425,Austronesian,,Laycock1976,p.416
mede1237-2,Medebur (from CSQ),mede1237,Medebur,mjm,Papunesia,-4.49918,145.425,Austronesian,1 CSQ. Village: Medebur.,LeanMadang,pp.17-18
mede1237-3,Medebur (from SIL word list),mede1237,Medebur,mjm,Papunesia,-4.49918,145.425,Austronesian,SIL Word List (1974). Village: Medebur.,LeanMadang,p.17
mehe1243-1,Mehek,mehe1243,Mehek,nux,Papunesia,-3.70927,142.498,Sepik,SIL Word List (1980). Village: Nuku. ,LeanSandaun,p.28
mehe1243-2,Mehek,mehe1243,Mehek,nux,Papunesia,-3.70927,142.498,Sepik,,Laycock1967C10,p.11
meke1243-1,Mekeo,meke1243,Mekeo,mek,Papunesia,-8.23853,146.586,Austronesian,"12 CSQs. Villages: Rarai, Iesubaibua, Veifa'a, Inauaia (3), Eboa, Inaui (4), Beipa'a.",Lean1986Vol07,p.18
mekm1240-1,Mekmek,mekm1240,Mekmek,mvk,Papunesia,-4.47017,143.75,Yuat,,Laycock1971D22,p.3152
mekw1241-1,Nimboran-groep Demenggong,mekw1241,Mekwei,msf,Papunesia,-2.52264,140.326,Nimboranic,,Galis1955,p.161
mekw1241-2,Nimboran-groep Munggé,mekw1241,Mekwei,msf,Papunesia,-2.52264,140.326,Nimboranic,,Galis1955,p.161
melp1238-1,Hagen (Melpa dialect),melp1238,Melpa,med,Papunesia,-5.62644,144.34,Nuclear Trans New Guinea,"IMP material (unpublished, 1978).",Lean1986Vol09,p.41
melp1238-2,Melpa,melp1238,Melpa,med,Papunesia,-5.62644,144.34,Nuclear Trans New Guinea,,Strauss,pp.19-20
mend1268-1,Mende,mend1268,Mende (Papua New Guinea),sim,Papunesia,-3.67233,142.683,Sepik,,Laycock1967C11,p.34
meng1267-1,Mengen,meng1267,Mengen,mee,Papunesia,-5.47036,151.373,Austronesian,"4 CSQs, 1 IMP. Villages: Malo, Gaive, Malakur, Salel, (Sampun).",Lean1985Vol04,p.39
meng1267-2,Mengen (from SIL word list),meng1267,Mengen,mee,Papunesia,-5.47036,151.373,Austronesian,"D. Rath, SIL Word List, 1979.",Lean1985Vol04,p.39
meng1267-3,Mengen (inland Pomio region),meng1267,Mengen,mee,Papunesia,-5.47036,151.373,Austronesian,2 CSQs. Inland Pomio region (Bush Mengen dialect?),LeanEastNewBritain,pp.28-29
ment1249-1,"Mentawai, Pagai and Sipora",ment1249,Mentawai,mwv,Papunesia,-1.41092,98.9401,Austronesian,,Stokhof1987Vol10.3,p.184
ment1249-2,"Mentawai, southern dialect, called Ngangan Sakalagan",ment1249,Mentawai,mwv,Papunesia,-1.41092,98.9401,Austronesian,,Stokhof1987Vol10.3,pp.166-167
meny1245-1,Menya,meny1245,Menya,mcr,Papunesia,-7.17425,146.071,Angan,,Smith1988,p.101
meny1245-2,Menya (Akwanje village),meny1245,Menya,mcr,Papunesia,-7.17425,146.071,Angan,SIL Word List (1980). Village: Akwanje.,LeanMorobe,p.64
meny1245-3,Menya (Menya village),meny1245,Menya,mcr,Papunesia,-7.17425,146.071,Angan,1 CSQ. Village: Menya.,LeanMorobe,p.64
meos1237-1,Wár,meos1237,Meoswar,mvx,Papunesia,-2.07828,134.378,Austronesian,,Galis1955,p.139
mera1242-1,Melamela,mera1242,Meramera,mxm,Papunesia,-4.97468,151.528,Austronesian,"6 CSQs. Villages: Ulamona, Ubili.",Lean1985Vol04,p.46
mese1244-1,Mesem,mese1244,Mese,mci,Papunesia,-6.56072,147.137,Nuclear Trans New Guinea,,Smith1988,p.82
meya1236-1,Méjàch,meya1236,Meyah,mej,Papunesia,-1.18016,133.618,East Bird's Head,,Galis1955,p.139
mian1254-1,Moándo (inland dialect: Kúkubar village),mian1254,Miani,pla,Papunesia,-4.42116,145.276,Nuclear Trans New Guinea,,Tranel1952,p.469
midd1327-1,Silisili,midd1327,Middle Watut,mpl,Papunesia,-6.88249,146.399126,Austronesian,,Smith1988,p.66
midg1235-1,Dugum,midg1235,Mid Grand Valley Dani,dnt,Papunesia,-4.06322,138.945,Nuclear Trans New Guinea,,Heider1970,p.170
miga1241-1,Migabac,miga1241,Migabac,mpp,Papunesia,-6.33237,147.713,Nuclear Trans New Guinea,SIL Word List (1975). Village: Walingai.,LeanMorobe,p.27
miga1241-2,Migabac,miga1241,Migabac,mpp,Papunesia,-6.33237,147.713,Nuclear Trans New Guinea,,Smith1988,pp.79-80
mina1268-1,"Malay, Mudih, Sibolga area",mina1268,Minangkabau,min,Papunesia,-0.896,100.44,Austronesian,,Stokhof1987Vol10.1,p.58
mina1268-2,Minangkabau (mentioned in NBG 1904),mina1268,Minangkabau,min,Papunesia,-0.896,100.44,Austronesian,,Stokhof1987Vol10.1,p.44
mina1268-3,Minangkabau (mentioned in NBG 1912),mina1268,Minangkabau,min,Papunesia,-0.896,100.44,Austronesian,,Stokhof1987Vol10.1,p.70
mina1268-4,"Mokko-mokko, Bengkulu",mina1268,Minangkabau,min,Papunesia,-0.896,100.44,Austronesian,,Stokhof1987Vol10.1,p.14
mina1268-5,"Sakai, Rokan Kiri area",mina1268,Minangkabau,min,Papunesia,-0.896,100.44,Austronesian,,Stokhof1987Vol10.1,p.31
mina1274-1,Eme-Eme,mina1274,Minanibai-Foia Foia,mcv,Papunesia,-7.61717,144.011,Anim,,Johnston1921,p.120
mini1253-1,Wiaki,mini1253,Minidien,wii,Papunesia,-3.59408,142.33,Nuclear Torricelli,1 CSQ. Wassisi Community School (Walgon). ,LeanSandaun,p.33
mini1253-2,Wiaki,mini1253,Minidien,wii,Papunesia,-3.59408,142.33,Nuclear Torricelli,,Laycock1967C07,p.60
mino1243-1,Minokok,mino1243,Minokok,mqq,Papunesia,5.43348,116.759,Austronesian,,Lobel2016,pp.234-239
misi1243-1,Misima,misi1243,Misima-Paneati,mpx,Papunesia,-10.6821,152.696,Austronesian,17 CSQs. (Various locations in Misima region).,Lean1986Vol06,p.102
misi1243-2,Panakrusima ,misi1243,Misima-Paneati,mpx,Papunesia,-10.6821,152.696,Austronesian,,Ray1938EasternLouisiade,pp.365-366
mlap1238-1,Nimboran-groep Kwangsu,mlap1238,Mlap,kja,Papunesia,-2.57316,140.264,Nimboranic,,Galis1955,p.162
moda1244-1,Long Gĕlatsch,moda1244,Modang,mxd,Papunesia,0.80793,116.573,Austronesian,,Barth1910,pp.234-279
modo1249-1,Madole,modo1249,Modole,mqo,Papunesia,1.40199,127.752,North Halmahera,,Stokhof1980Vol2,p.212
moii1235-1,Moi,moii1235,Moi (Indonesia),mxn,Papunesia,-0.96532,131.52,West Bird's Head,,Stokhof1983Vol5.2,p.15
moii1235-2,Mói,moii1235,Moi (Indonesia),mxn,Papunesia,-0.96532,131.52,West Bird's Head,,Galis1955,p.137
moik1239-1,Moikoidi,moik1239,Moikodi,mkp,Papunesia,-9.60232,148.312,Yareban,,Ray1938EasternPapua,p.183
moke1240-1,Mokerang (from Lean's field notes),moke1240,Mokerang,mft,Papunesia,-2.01602,147.423,Austronesian,"Lean’s Field Notes (1986) from a Mokerang-speaking informant in 
Lorengau.",LeanManus,p.12
moke1240-2,Mokerang (Mokereng village),moke1240,Mokerang,mft,Papunesia,-2.01602,147.423,Austronesian,1 CSQ. Village: Mokereng (Mokoreng).,LeanManus,p.12
moke1242-1,Moken,moke1242,Moken,mwt,Eurasia,10.1474,98.6765,Austronesian,,Arnaud1998,pp.863-878 [word list item numbers]
molb1237-1,Molbog,molb1237,Molbog,pwm,Papunesia,7.956663,117.030502,Austronesian,,Lobel2016,pp.234-239
molb1237-2,Molbog,molb1237,Molbog,pwm,Papunesia,7.956663,117.030502,Austronesian,,Thiessen1980,pp.72-78
mole1239-1,Molet (Kasu village),mole1239,Molet,,Papunesia,-5.663114,146.525207,Nuclear Trans New Guinea,,Carter2012,p.59
mole1239-2,Molet (Mur village),mole1239,Molet,,Papunesia,-5.663114,146.525207,Nuclear Trans New Guinea,,Carter2012,p.59
molo1262-1,Molof,molo1262,Molof,msl,Papunesia,-3.41946,140.557,Molof,,Galis1960,p.147
moma1243-1,Momare,moma1243,Momare,msz,Papunesia,-6.3409,147.79,Nuclear Trans New Guinea,,Smith1988,p.80
mond1265-1,Mondropolon,mond1265,Mondropolon,npn,Papunesia,-2.01359,146.931,Austronesian,Author’s Field Notes (1986). Informant from Kokou village.,LeanManus,p.41
mond1265-2,Mondropolon,mond1265,Mondropolon,npn,Papunesia,-2.01359,146.931,Austronesian,,Blust2021,"pp.24, 25, 30, 31, 32, 37"
mong1342-1,Bolaang Mongondow,mong1342,Mongondow,mog,Papunesia,0.64616,124.114,Austronesian,,Stokhof1983Vol7.2,p.324
mong1344-1,Mongol,mong1344,Mwakai,mgt,Papunesia,-4.30038,143.965,Keram,,Laycock1971D19,p.2604
mong1344-2,Mwakai (Kaimbal dialect),mong1344,Mwakai,mgt,Papunesia,-4.30038,143.965,Keram,,Barlow2020Mwakai,p.77
mong1344-3,Mwakai (Mongol dialect),mong1344,Mwakai,mgt,Papunesia,-4.30038,143.965,Keram,,Barlow2020Mwakai,p.77
moni1261-1,Awembiak,moni1261,Moni,mnz,Papunesia,-3.72962,136.886,Nuclear Trans New Guinea,,Stokhof1983Vol5.2,p.216
moni1261-2,Manuku,moni1261,Moni,mnz,Papunesia,-3.72962,136.886,Nuclear Trans New Guinea,,Stokhof1983Vol5.2,p.216
moni1261-3,Moni Awembiak,moni1261,Moni,mnz,Papunesia,-3.72962,136.886,Nuclear Trans New Guinea,,Galis1955,p.165
moni1261-4,Moni Moni,moni1261,Moni,mnz,Papunesia,-3.72962,136.886,Nuclear Trans New Guinea,,Galis1955,p.165
mora1239-1,Móraid,mora1239,Moraid,msg,Papunesia,-1.04083,131.965,West Bird's Head,,Galis1955,p.136
mora1273-1,Morawa,mora1273,Morawa,mze,Papunesia,-10.1321,148.671,Mailuan,"3 CSQs. Villages: Si-ini, Gebea, Badubadu.",Lean1986Vol07,p.83
morb1239-1,Mor,morb1239,Mor (Bomberai Peninsula),moq,Papunesia,-2.85747,132.845,Mor (Bomberai Peninsula),,Anceaux1958,p.120
morb1239-2,Mor (compiled by Anceaux),morb1239,Mor (Bomberai Peninsula),moq,Papunesia,-2.85747,132.845,Mor (Bomberai Peninsula),,Smits1998,pp.183-184
morb1239-3,Mor (compiled by de Jong),morb1239,Mor (Bomberai Peninsula),moq,Papunesia,-2.85747,132.845,Mor (Bomberai Peninsula),,Smits1998,pp.183-184
more1258-1,Murusapa,more1258,Moresada,msx,Papunesia,-4.57497,144.988,Nuclear Trans New Guinea,,Capell1951,p.144
mori1268-1,Mori,mori1268,Mori Bawah,xmz,Papunesia,-2.56016,121.37,Austronesian,,Stokhof1985Vol7.4,p.55
mori1271-1,Turama,mori1271,Morigi,mdb,Papunesia,-7.62961,143.88,Kiwaian,,Ray1923,p.345
morm1235-1,Mohr,morm1235,Mor (Mor Islands),mhz,Papunesia,-2.87055,135.95,Austronesian,,Ray1912,pp.340-341
morm1235-2,Mór,morm1235,Mor (Mor Islands),mhz,Papunesia,-2.87055,135.95,Austronesian,,Galis1955,p.140
moro1289-1,Moraori,moro1289,Marori,mok,Papunesia,-8.5692,140.688,Marori,,Galis1955,p.168
motu1246-1,Motu,motu1246,Motu,meu,Papunesia,-9.67492,147.424,Austronesian,54 CSQs.,Lean1986Vol07,p.67
mouk1239-1,Aria,mouk1239,Mouk-Aria,mwh,Papunesia,-5.71155,149.158,Austronesian,"Field Notes (1989), taken by M. Kanin.",LeanWestNewBritain,p.36
mouk1239-2,Mok,mouk1239,Mouk-Aria,mwh,Papunesia,-5.71155,149.158,Austronesian,"Field Notes (1989), taken by M. Kanin.",LeanWestNewBritain,p.37
mouk1239-3,Mok-Aria (Mok dialect),mouk1239,Mouk-Aria,mwh,Papunesia,-5.71155,149.158,Austronesian,Wakefield and Whitacre (1980).,Lean1985Vol04,p.76
moun1252-1,Mountain Koiari (Hagutava village),moun1252,Mountain Koiali,kpx,Papunesia,-9.06973,147.384,Koiarian,1 CSQ. Village: Hagutava.,Lean1985Vol05,p.26
moun1252-2,Mountain Koiari (Efogi village),moun1252,Mountain Koiali,kpx,Papunesia,-9.06973,147.384,Koiarian,"S.I.L word list (1980). Village: Efogi. Also Garland and Garland (1975, p.428).",Lean1986Vol07,p.46
mouw1234-1,Gibidai,mouw1234,Mouwase,jmw,Papunesia,-7.442,143.808,Turama-Kikori,,Bullock2015,pp.53-54
mouw1234-2,Kibeni,mouw1234,Mouwase,jmw,Papunesia,-7.442,143.808,Turama-Kikori,,Bullock2015,pp.53-54
mouw1234-3,Omati (Gihiteri),mouw1234,Mouwase,jmw,Papunesia,-7.442,143.808,Turama-Kikori,,Bullock2015,pp.53-54
moya1235-1,"Muyadan, Itneg",moya1235,Moyadan Itneg,ity,Papunesia,17.4232,120.702,Austronesian,,Walton2003Manabo,pp.3-7
mpur1239-1,Amberbaken,mpur1239,Mpur,akc,Papunesia,-0.7489,133.166,Mpur,,Galis1955,p.139
mtir1235-1,Inagta - Sta Niño/Sta Cruz + Ipil,mtir1235,Mt. Iriga Agta,agz,Papunesia,13.4566,123.463,Austronesian,,Nickell1979,pp.3-7
mtir1235-2,San Ramon Agta,mtir1235,Mt. Iriga Agta,agz,Papunesia,13.4566,123.463,Austronesian,,Anonymous1984Bicol,pp.2-5
mtir1236-1,Rugnot (Itbɨg),mtir1236,Mt. Iraya Agta,atl,Papunesia,13.4588,123.552,Austronesian,,Wolfenden1978,pp.3-7
muba1238-1,Tao-Suamato,muba1238,Mubami,tsx,Papunesia,-7.5501,142.998,Anim,"SIL Word List (Reesink, 1974). Villages: Parieme, Ugu, Kubiai.",Lean1986Vol12,p.44
mudu1242-1,Bali-Vitu (‘Mundua’),mudu1242,Muduapa,wiv,Papunesia,-4.69751,149.489,Austronesian,"1 IMP, 2 CSQs. Village: Goro.",Lean1985Vol04,p.82
mufi1238-1,Southern Arapesh,mufi1238,Mufian,aoj,Papunesia,-3.57932,142.955,Nuclear Torricelli,,Laycock1970D06,p.790
mufi1238-2,Southern Arapesh (Albinama No. 3 village),mufi1238,Mufian,aoj,Papunesia,-3.57932,142.955,Nuclear Torricelli,SIL (1980). Village: Albinama No. 3.,LeanEastSepik,p.6
mufi1238-3,Southern Arapesh (Maulomu village),mufi1238,Mufian,aoj,Papunesia,-3.57932,142.955,Nuclear Torricelli,1 CSQ. Village: Maulomu.,LeanEastSepik,p.6
mufi1238-4,Southern Arapesh (Supari village),mufi1238,Mufian,aoj,Papunesia,-3.57932,142.955,Nuclear Torricelli,3 CSQs. Village: Supari.,LeanEastSepik,p.6
mula1254-1,Iaibu,mula1254,Mulaha,mfw,Papunesia,-9.68333,147.45,Kwalean,,Ray1929,p.81
